# x, y, theta, v_l, v_r
7.20, 12.76, 1.250, 2.93, 2.93
7.21, 12.78, 1.250, 2.93, 2.93
7.22, 12.81, 1.250, 2.93, 2.93
7.23, 12.84, 1.250, 2.93, 2.93
7.24, 12.87, 1.250, 2.93, 2.93
7.24, 12.90, 1.250, 2.93, 2.93
7.25, 12.92, 1.250, 2.93, 2.93
7.26, 12.95, 1.250, 2.93, 2.93
7.27, 12.98, 1.250, 2.93, 2.93
7.28, 13.01, 1.250, 2.93, 2.93
7.29, 13.03, 1.250, 2.93, 2.93
7.30, 13.06, 1.250, 2.93, 2.93
7.31, 13.09, 1.250, 2.93, 2.93
7.32, 13.12, 1.250, 2.93, 2.93
7.33, 13.15, 1.250, 2.93, 2.93
7.34, 13.17, 1.250, 2.93, 2.93
7.35, 13.20, 1.250, 2.93, 2.93
7.36, 13.23, 1.250, 2.93, 2.93
7.36, 13.26, 1.250, 2.93, 2.93
7.37, 13.28, 1.250, 2.93, 2.93
7.38, 13.31, 1.250, 2.93, 2.93
7.39, 13.34, 1.250, 2.93, 2.93
7.40, 13.37, 1.250, 2.93, 2.93
7.41, 13.40, 1.250, 2.93, 2.93
7.42, 13.42, 1.250, 2.93, 2.93
7.43, 13.45, 1.250, 2.93, 2.93
7.44, 13.48, 1.250, 2.93, 2.93
7.45, 13.51, 1.250, 2.93, 2.93
7.46, 13.54, 1.250, 2.93, 2.93
7.47, 13.56, 1.250, 2.93, 2.93
7.48, 13.60, 1.240, 3.91, 2.93
7.49, 13.63, 1.231, 3.91, 2.93
7.50, 13.66, 1.221, 3.91, 2.93
7.51, 13.69, 1.211, 3.91, 2.93
7.52, 13.72, 1.201, 3.91, 2.93
7.54, 13.76, 1.192, 3.91, 2.93
7.55, 13.79, 1.182, 3.91, 2.93
7.56, 13.82, 1.172, 3.91, 2.93
7.58, 13.85, 1.162, 3.91, 2.93
7.59, 13.88, 1.152, 3.91, 2.93
7.60, 13.91, 1.143, 3.91, 2.93
7.62, 13.94, 1.133, 3.91, 2.93
7.63, 13.97, 1.123, 3.91, 2.93
7.65, 14.00, 1.113, 3.91, 2.93
7.66, 14.03, 1.104, 3.91, 2.93
7.68, 14.07, 1.104, 3.91, 3.91
7.70, 14.10, 1.104, 3.91, 3.91
7.72, 14.14, 1.104, 3.91, 3.91
7.73, 14.17, 1.104, 3.91, 3.91
7.75, 14.21, 1.104, 3.91, 3.91
7.77, 14.24, 1.104, 3.91, 3.91
7.79, 14.28, 1.104, 3.91, 3.91
7.80, 14.31, 1.104, 3.91, 3.91
7.82, 14.35, 1.104, 3.91, 3.91
7.84, 14.38, 1.104, 3.91, 3.91
7.86, 14.42, 1.104, 3.91, 3.91
7.87, 14.45, 1.104, 3.91, 3.91
7.89, 14.49, 1.104, 3.91, 3.91
7.91, 14.52, 1.104, 3.91, 3.91
7.93, 14.56, 1.104, 3.91, 3.91
7.94, 14.59, 1.104, 3.91, 3.91
7.96, 14.63, 1.104, 3.91, 3.91
7.98, 14.66, 1.104, 3.91, 3.91
8.00, 14.70, 1.104, 3.91, 3.91
8.02, 14.73, 1.104, 3.91, 3.91
8.03, 14.77, 1.104, 3.91, 3.91
8.05, 14.80, 1.104, 3.91, 3.91
8.07, 14.84, 1.104, 3.91, 3.91
8.09, 14.87, 1.104, 3.91, 3.91
8.10, 14.91, 1.104, 3.91, 3.91
8.12, 14.94, 1.104, 3.91, 3.91
8.14, 14.98, 1.104, 3.91, 3.91
8.16, 15.01, 1.104, 3.91, 3.91
8.17, 15.05, 1.104, 3.91, 3.91
8.19, 15.08, 1.104, 3.91, 3.91
8.21, 15.12, 1.104, 3.91, 3.91
8.23, 15.15, 1.104, 3.91, 3.91
8.24, 15.19, 1.104, 3.91, 3.91
8.26, 15.22, 1.104, 3.91, 3.91
8.28, 15.26, 1.104, 3.91, 3.91
8.30, 15.29, 1.104, 3.91, 3.91
8.31, 15.33, 1.104, 3.91, 3.91
8.33, 15.36, 1.104, 3.91, 3.91
8.35, 15.40, 1.104, 3.91, 3.91
8.37, 15.43, 1.104, 3.91, 3.91
8.39, 15.47, 1.104, 3.91, 3.91
8.40, 15.50, 1.104, 3.91, 3.91
8.42, 15.54, 1.104, 3.91, 3.91
8.44, 15.57, 1.104, 3.91, 3.91
8.46, 15.61, 1.104, 3.91, 3.91
8.48, 15.65, 1.113, 3.91, 4.89
8.49, 15.68, 1.123, 3.91, 4.89
8.51, 15.72, 1.133, 3.91, 4.89
8.53, 15.77, 1.143, 3.91, 4.89
8.55, 15.81, 1.152, 3.91, 4.89
8.57, 15.85, 1.162, 3.91, 4.89
8.58, 15.89, 1.172, 3.91, 4.89
8.60, 15.93, 1.182, 3.91, 4.89
8.62, 15.97, 1.192, 3.91, 4.89
8.63, 16.01, 1.201, 3.91, 4.89
8.65, 16.05, 1.211, 3.91, 4.89
8.67, 16.09, 1.221, 3.91, 4.89
8.68, 16.13, 1.231, 3.91, 4.89
8.69, 16.18, 1.240, 3.91, 4.89
8.71, 16.22, 1.250, 3.91, 4.89
8.72, 16.26, 1.250, 4.89, 4.89
8.74, 16.31, 1.250, 4.89, 4.89
8.75, 16.36, 1.250, 4.89, 4.89
8.77, 16.40, 1.250, 4.89, 4.89
8.79, 16.45, 1.250, 4.89, 4.89
8.80, 16.50, 1.250, 4.89, 4.89
8.82, 16.54, 1.250, 4.89, 4.89
8.83, 16.59, 1.250, 4.89, 4.89
8.85, 16.63, 1.250, 4.89, 4.89
8.86, 16.68, 1.250, 4.89, 4.89
8.88, 16.73, 1.250, 4.89, 4.89
8.89, 16.77, 1.250, 4.89, 4.89
8.91, 16.82, 1.250, 4.89, 4.89
8.92, 16.87, 1.250, 4.89, 4.89
8.94, 16.91, 1.250, 4.89, 4.89
8.96, 16.96, 1.250, 4.89, 4.89
8.97, 17.01, 1.250, 4.89, 4.89
8.99, 17.05, 1.250, 4.89, 4.89
9.00, 17.10, 1.250, 4.89, 4.89
9.02, 17.14, 1.250, 4.89, 4.89
9.03, 17.19, 1.250, 4.89, 4.89
9.05, 17.24, 1.250, 4.89, 4.89
9.06, 17.28, 1.250, 4.89, 4.89
9.08, 17.33, 1.250, 4.89, 4.89
9.09, 17.38, 1.250, 4.89, 4.89
9.11, 17.42, 1.250, 4.89, 4.89
9.12, 17.47, 1.250, 4.89, 4.89
9.14, 17.52, 1.250, 4.89, 4.89
9.16, 17.56, 1.250, 4.89, 4.89
9.17, 17.61, 1.250, 4.89, 4.89
9.19, 17.65, 1.250, 4.89, 4.89
9.20, 17.70, 1.250, 4.89, 4.89
9.22, 17.75, 1.250, 4.89, 4.89
9.23, 17.79, 1.250, 4.89, 4.89
9.25, 17.84, 1.250, 4.89, 4.89
9.26, 17.89, 1.250, 4.89, 4.89
9.28, 17.93, 1.250, 4.89, 4.89
9.29, 17.98, 1.250, 4.89, 4.89
9.31, 18.03, 1.250, 4.89, 4.89
9.32, 18.07, 1.250, 4.89, 4.89
9.34, 18.12, 1.250, 4.89, 4.89
9.36, 18.17, 1.250, 4.89, 4.89
9.37, 18.21, 1.250, 4.89, 4.89
9.39, 18.26, 1.250, 4.89, 4.89
9.40, 18.30, 1.250, 4.89, 4.89
9.42, 18.35, 1.240, 5.87, 4.89
9.44, 18.41, 1.231, 5.87, 4.89
9.46, 18.46, 1.221, 5.87, 4.89
9.47, 18.51, 1.211, 5.87, 4.89
9.49, 18.56, 1.201, 5.87, 4.89
9.51, 18.61, 1.192, 5.87, 4.89
9.53, 18.66, 1.182, 5.87, 4.89
9.55, 18.71, 1.172, 5.87, 4.89
9.57, 18.75, 1.162, 5.87, 4.89
9.60, 18.80, 1.152, 5.87, 4.89
9.62, 18.85, 1.143, 5.87, 4.89
9.64, 18.90, 1.133, 5.87, 4.89
9.66, 18.95, 1.123, 5.87, 4.89
9.69, 19.00, 1.113, 5.87, 4.89
9.71, 19.05, 1.104, 5.87, 4.89
9.74, 19.10, 1.104, 5.87, 5.87
9.76, 19.15, 1.104, 5.87, 5.87
9.79, 19.20, 1.104, 5.87, 5.87
9.82, 19.25, 1.104, 5.87, 5.87
9.84, 19.31, 1.104, 5.87, 5.87
9.87, 19.36, 1.104, 5.87, 5.87
9.90, 19.41, 1.104, 5.87, 5.87
9.92, 19.46, 1.104, 5.87, 5.87
9.95, 19.52, 1.104, 5.87, 5.87
9.98, 19.57, 1.104, 5.87, 5.87
10.00, 19.62, 1.104, 5.87, 5.87
10.03, 19.67, 1.104, 5.87, 5.87
10.05, 19.73, 1.104, 5.87, 5.87
10.08, 19.78, 1.104, 5.87, 5.87
10.11, 19.83, 1.104, 5.87, 5.87
10.13, 19.88, 1.104, 5.87, 5.87
10.16, 19.94, 1.104, 5.87, 5.87
10.19, 19.99, 1.104, 5.87, 5.87
10.21, 20.04, 1.104, 5.87, 5.87
10.24, 20.09, 1.104, 5.87, 5.87
10.27, 20.14, 1.104, 5.87, 5.87
10.29, 20.20, 1.104, 5.87, 5.87
10.32, 20.25, 1.104, 5.87, 5.87
10.35, 20.30, 1.104, 5.87, 5.87
10.37, 20.35, 1.104, 5.87, 5.87
10.40, 20.41, 1.104, 5.87, 5.87
10.42, 20.46, 1.104, 5.87, 5.87
10.45, 20.51, 1.104, 5.87, 5.87
10.48, 20.56, 1.104, 5.87, 5.87
10.50, 20.62, 1.104, 5.87, 5.87
10.53, 20.67, 1.104, 5.87, 5.87
10.56, 20.72, 1.104, 5.87, 5.87
10.58, 20.77, 1.104, 5.87, 5.87
10.61, 20.83, 1.104, 5.87, 5.87
10.64, 20.88, 1.104, 5.87, 5.87
10.66, 20.93, 1.104, 5.87, 5.87
10.69, 20.98, 1.104, 5.87, 5.87
10.72, 21.04, 1.104, 5.87, 5.87
10.74, 21.09, 1.104, 5.87, 5.87
10.77, 21.14, 1.104, 5.87, 5.87
10.79, 21.19, 1.104, 5.87, 5.87
10.82, 21.24, 1.104, 5.87, 5.87
10.85, 21.30, 1.104, 5.87, 5.87
10.87, 21.35, 1.104, 5.87, 5.87
10.90, 21.40, 1.104, 5.87, 5.87
10.93, 21.46, 1.113, 5.87, 6.84
10.96, 21.52, 1.123, 5.87, 6.84
10.98, 21.57, 1.133, 5.87, 6.84
11.01, 21.63, 1.143, 5.87, 6.84
11.04, 21.69, 1.152, 5.87, 6.84
11.06, 21.75, 1.162, 5.87, 6.84
11.09, 21.81, 1.172, 5.87, 6.84
11.11, 21.87, 1.182, 5.87, 6.84
11.13, 21.93, 1.192, 5.87, 6.84
11.16, 21.98, 1.201, 5.87, 6.84
11.18, 22.04, 1.211, 5.87, 6.84
11.20, 22.10, 1.221, 5.87, 6.84
11.22, 22.16, 1.231, 5.87, 6.84
11.25, 22.22, 1.240, 5.87, 6.84
11.27, 22.28, 1.250, 5.87, 6.84
11.29, 22.35, 1.250, 6.84, 6.84
11.31, 22.41, 1.250, 6.84, 6.84
11.33, 22.48, 1.250, 6.84, 6.84
11.35, 22.54, 1.250, 6.84, 6.84
11.37, 22.61, 1.250, 6.84, 6.84
11.39, 22.67, 1.250, 6.84, 6.84
11.42, 22.74, 1.250, 6.84, 6.84
11.44, 22.80, 1.250, 6.84, 6.84
11.46, 22.87, 1.250, 6.84, 6.84
11.48, 22.93, 1.250, 6.84, 6.84
11.50, 23.00, 1.250, 6.84, 6.84
11.52, 23.06, 1.250, 6.84, 6.84
11.55, 23.13, 1.250, 6.84, 6.84
11.57, 23.19, 1.250, 6.84, 6.84
11.59, 23.26, 1.250, 6.84, 6.84
11.61, 23.32, 1.250, 6.84, 6.84
11.63, 23.39, 1.250, 6.84, 6.84
11.65, 23.45, 1.250, 6.84, 6.84
11.68, 23.52, 1.250, 6.84, 6.84
11.70, 23.58, 1.250, 6.84, 6.84
11.72, 23.65, 1.250, 6.84, 6.84
11.74, 23.71, 1.250, 6.84, 6.84
11.76, 23.78, 1.250, 6.84, 6.84
11.78, 23.84, 1.250, 6.84, 6.84
11.80, 23.91, 1.250, 6.84, 6.84
11.83, 23.97, 1.250, 6.84, 6.84
11.85, 24.04, 1.250, 6.84, 6.84
11.87, 24.10, 1.250, 6.84, 6.84
11.89, 24.17, 1.250, 6.84, 6.84
11.91, 24.23, 1.250, 6.84, 6.84
11.93, 24.30, 1.250, 6.84, 6.84
11.96, 24.36, 1.250, 6.84, 6.84
11.98, 24.43, 1.250, 6.84, 6.84
12.00, 24.49, 1.250, 6.84, 6.84
12.02, 24.56, 1.250, 6.84, 6.84
12.04, 24.62, 1.250, 6.84, 6.84
12.06, 24.69, 1.250, 6.84, 6.84
12.09, 24.75, 1.250, 6.84, 6.84
12.11, 24.82, 1.250, 6.84, 6.84
12.13, 24.88, 1.250, 6.84, 6.84
12.15, 24.95, 1.250, 6.84, 6.84
12.17, 25.01, 1.250, 6.84, 6.84
12.19, 25.08, 1.250, 6.84, 6.84
12.21, 25.14, 1.250, 6.84, 6.84
12.24, 25.21, 1.250, 6.84, 6.84
12.26, 25.28, 1.240, 7.82, 6.84
12.28, 25.34, 1.231, 7.82, 6.84
12.31, 25.41, 1.221, 7.82, 6.84
12.33, 25.48, 1.211, 7.82, 6.84
12.36, 25.55, 1.201, 7.82, 6.84
12.39, 25.62, 1.192, 7.82, 6.84
12.41, 25.69, 1.182, 7.82, 6.84
12.44, 25.75, 1.172, 7.82, 6.84
12.47, 25.82, 1.162, 7.82, 6.84
12.50, 25.89, 1.152, 7.82, 6.84
12.53, 25.95, 1.143, 7.82, 6.84
12.56, 26.02, 1.133, 7.82, 6.84
12.59, 26.09, 1.123, 7.82, 6.84
12.63, 26.15, 1.113, 7.82, 6.84
12.66, 26.22, 1.104, 7.82, 6.84
12.69, 26.29, 1.104, 7.82, 7.82
12.73, 26.36, 1.104, 7.82, 7.82
12.76, 26.43, 1.104, 7.82, 7.82
12.80, 26.50, 1.104, 7.82, 7.82
12.83, 26.57, 1.104, 7.82, 7.82
12.87, 26.64, 1.104, 7.82, 7.82
12.90, 26.71, 1.104, 7.82, 7.82
12.94, 26.78, 1.104, 7.82, 7.82
12.97, 26.85, 1.104, 7.82, 7.82
13.01, 26.92, 1.104, 7.82, 7.82
13.05, 26.99, 1.104, 7.82, 7.82
13.08, 27.05, 1.104, 7.82, 7.82
13.12, 27.12, 1.104, 7.82, 7.82
13.15, 27.19, 1.104, 7.82, 7.82
13.19, 27.26, 1.104, 7.82, 7.82
13.22, 27.33, 1.104, 7.82, 7.82
13.26, 27.40, 1.104, 7.82, 7.82
13.29, 27.47, 1.104, 7.82, 7.82
13.33, 27.54, 1.104, 7.82, 7.82
13.36, 27.61, 1.104, 7.82, 7.82
13.40, 27.68, 1.104, 7.82, 7.82
13.43, 27.75, 1.104, 7.82, 7.82
13.47, 27.82, 1.104, 7.82, 7.82
13.50, 27.89, 1.104, 7.82, 7.82
13.54, 27.96, 1.104, 7.82, 7.82
13.57, 28.03, 1.104, 7.82, 7.82
13.61, 28.10, 1.104, 7.82, 7.82
13.64, 28.17, 1.104, 7.82, 7.82
13.68, 28.24, 1.104, 7.82, 7.82
13.71, 28.31, 1.104, 7.82, 7.82
13.75, 28.38, 1.104, 7.82, 7.82
13.78, 28.45, 1.104, 7.82, 7.82
13.82, 28.52, 1.104, 7.82, 7.82
13.86, 28.59, 1.104, 7.82, 7.82
13.89, 28.66, 1.104, 7.82, 7.82
13.93, 28.73, 1.104, 7.82, 7.82
13.96, 28.80, 1.104, 7.82, 7.82
14.00, 28.87, 1.104, 7.82, 7.82
14.03, 28.94, 1.113, 7.82, 8.80
14.07, 29.02, 1.123, 7.82, 8.80
14.11, 29.10, 1.133, 7.82, 8.80
14.14, 29.17, 1.143, 7.82, 8.80
14.17, 29.25, 1.152, 7.82, 8.80
14.21, 29.32, 1.162, 7.82, 8.80
14.24, 29.40, 1.172, 7.82, 8.80
14.27, 29.48, 1.182, 7.82, 8.80
14.30, 29.55, 1.192, 7.82, 8.80
14.33, 29.63, 1.201, 7.82, 8.80
14.36, 29.71, 1.211, 7.82, 8.80
14.39, 29.79, 1.221, 7.82, 8.80
14.42, 29.87, 1.221, 8.80, 8.80
14.45, 29.95, 1.221, 8.80, 8.80
14.48, 30.04, 1.221, 8.80, 8.80
14.51, 30.12, 1.221, 8.80, 8.80
14.54, 30.20, 1.221, 8.80, 8.80
14.57, 30.28, 1.221, 8.80, 8.80
14.60, 30.37, 1.221, 8.80, 8.80
14.63, 30.45, 1.221, 8.80, 8.80
14.66, 30.53, 1.221, 8.80, 8.80
14.69, 30.61, 1.221, 8.80, 8.80
14.72, 30.70, 1.221, 8.80, 8.80
14.75, 30.78, 1.221, 8.80, 8.80
14.78, 30.86, 1.221, 8.80, 8.80
14.81, 30.95, 1.221, 8.80, 8.80
14.84, 31.03, 1.221, 8.80, 8.80
14.87, 31.11, 1.221, 8.80, 8.80
14.91, 31.19, 1.221, 8.80, 8.80
14.94, 31.28, 1.221, 8.80, 8.80
14.97, 31.36, 1.221, 8.80, 8.80
15.00, 31.44, 1.221, 8.80, 8.80
15.03, 31.52, 1.221, 8.80, 8.80
15.06, 31.61, 1.221, 8.80, 8.80
15.09, 31.69, 1.221, 8.80, 8.80
15.12, 31.77, 1.221, 8.80, 8.80
15.15, 31.85, 1.221, 8.80, 8.80
15.18, 31.94, 1.221, 8.80, 8.80
15.21, 32.02, 1.221, 8.80, 8.80
15.24, 32.10, 1.221, 8.80, 8.80
15.27, 32.19, 1.221, 8.80, 8.80
15.30, 32.27, 1.221, 8.80, 8.80
15.33, 32.35, 1.221, 8.80, 8.80
15.36, 32.43, 1.221, 8.80, 8.80
15.39, 32.52, 1.221, 8.80, 8.80
15.42, 32.60, 1.221, 8.80, 8.80
15.45, 32.68, 1.221, 8.80, 8.80
15.48, 32.76, 1.221, 8.80, 8.80
15.51, 32.85, 1.221, 8.80, 8.80
15.54, 32.93, 1.221, 8.80, 8.80
15.57, 33.01, 1.221, 8.80, 8.80
15.60, 33.09, 1.221, 8.80, 8.80
15.63, 33.18, 1.221, 8.80, 8.80
15.66, 33.26, 1.221, 8.80, 8.80
15.69, 33.34, 1.221, 8.80, 8.80
15.72, 33.42, 1.221, 8.80, 8.80
15.75, 33.51, 1.221, 8.80, 8.80
15.78, 33.59, 1.211, 9.78, 8.80
15.82, 33.68, 1.201, 9.78, 8.80
15.85, 33.77, 1.192, 9.78, 8.80
15.88, 33.85, 1.182, 9.78, 8.80
15.92, 33.94, 1.172, 9.78, 8.80
15.96, 34.02, 1.162, 9.78, 8.80
15.99, 34.11, 1.152, 9.78, 8.80
16.03, 34.19, 1.143, 9.78, 8.80
16.07, 34.28, 1.133, 9.78, 8.80
16.11, 34.36, 1.123, 9.78, 8.80
16.15, 34.44, 1.113, 9.78, 8.80
16.19, 34.53, 1.104, 9.78, 8.80
16.23, 34.61, 1.094, 9.78, 8.80
16.28, 34.69, 1.084, 9.78, 8.80
16.32, 34.77, 1.074, 9.78, 8.80
16.37, 34.86, 1.074, 9.78, 9.78
16.41, 34.94, 1.074, 9.78, 9.78
16.46, 35.03, 1.074, 9.78, 9.78
16.51, 35.11, 1.074, 9.78, 9.78
16.55, 35.20, 1.074, 9.78, 9.78
16.60, 35.29, 1.074, 9.78, 9.78
16.65, 35.37, 1.074, 9.78, 9.78
16.69, 35.46, 1.074, 9.78, 9.78
16.74, 35.54, 1.074, 9.78, 9.78
16.79, 35.63, 1.074, 9.78, 9.78
16.83, 35.72, 1.074, 9.78, 9.78
16.88, 35.80, 1.074, 9.78, 9.78
16.93, 35.89, 1.074, 9.78, 9.78
16.97, 35.97, 1.074, 9.78, 9.78
17.02, 36.06, 1.074, 9.78, 9.78
17.07, 36.15, 1.074, 9.78, 9.78
17.11, 36.23, 1.074, 9.78, 9.78
17.16, 36.32, 1.074, 9.78, 9.78
17.21, 36.40, 1.074, 9.78, 9.78
17.25, 36.49, 1.074, 9.78, 9.78
17.30, 36.58, 1.074, 9.78, 9.78
17.35, 36.66, 1.074, 9.78, 9.78
17.39, 36.75, 1.074, 9.78, 9.78
17.44, 36.83, 1.074, 9.78, 9.78
17.49, 36.92, 1.074, 9.78, 9.78
17.53, 37.01, 1.074, 9.78, 9.78
17.58, 37.09, 1.074, 9.78, 9.78
17.63, 37.18, 1.074, 9.78, 9.78
17.67, 37.26, 1.074, 9.78, 9.78
17.72, 37.35, 1.074, 9.78, 9.78
17.77, 37.44, 1.074, 9.78, 9.78
17.81, 37.52, 1.074, 9.78, 9.78
17.86, 37.61, 1.074, 9.78, 9.78
17.90, 37.69, 1.074, 9.78, 9.78
17.95, 37.78, 1.074, 9.78, 9.78
18.00, 37.86, 1.074, 9.78, 9.78
18.04, 37.95, 1.074, 9.78, 9.78
18.09, 38.04, 1.074, 9.78, 9.78
18.14, 38.12, 1.074, 9.78, 9.78
18.18, 38.21, 1.074, 9.78, 9.78
18.23, 38.29, 1.074, 9.78, 9.78
18.28, 38.38, 1.074, 9.78, 9.78
18.32, 38.47, 1.074, 9.78, 9.78
18.37, 38.55, 1.074, 9.78, 9.78
18.42, 38.64, 1.074, 9.78, 9.78
18.47, 38.73, 1.084, 9.78, 10.75
18.51, 38.82, 1.094, 9.78, 10.75
18.56, 38.91, 1.104, 9.78, 10.75
18.61, 39.00, 1.113, 9.78, 10.75
18.65, 39.10, 1.123, 9.78, 10.75
18.69, 39.19, 1.133, 9.78, 10.75
18.74, 39.28, 1.143, 9.78, 10.75
18.78, 39.38, 1.152, 9.78, 10.75
18.82, 39.47, 1.162, 9.78, 10.75
18.86, 39.57, 1.172, 9.78, 10.75
18.90, 39.66, 1.182, 9.78, 10.75
18.94, 39.76, 1.192, 9.78, 10.75
18.98, 39.85, 1.201, 9.78, 10.75
19.01, 39.95, 1.211, 9.78, 10.75
19.05, 40.05, 1.221, 9.78, 10.75
19.09, 40.15, 1.221, 10.75, 10.75
19.12, 40.25, 1.221, 10.75, 10.75
19.16, 40.35, 1.221, 10.75, 10.75
19.20, 40.45, 1.221, 10.75, 10.75
19.23, 40.55, 1.221, 10.75, 10.75
19.27, 40.65, 1.221, 10.75, 10.75
19.31, 40.75, 1.221, 10.75, 10.75
19.34, 40.86, 1.221, 10.75, 10.75
19.38, 40.96, 1.221, 10.75, 10.75
19.42, 41.06, 1.221, 10.75, 10.75
19.45, 41.16, 1.221, 10.75, 10.75
19.49, 41.26, 1.221, 10.75, 10.75
19.53, 41.36, 1.221, 10.75, 10.75
19.56, 41.46, 1.221, 10.75, 10.75
19.60, 41.56, 1.221, 10.75, 10.75
19.64, 41.66, 1.221, 10.75, 10.75
19.68, 41.76, 1.221, 10.75, 10.75
19.71, 41.87, 1.221, 10.75, 10.75
19.75, 41.97, 1.221, 10.75, 10.75
19.79, 42.07, 1.221, 10.75, 10.75
19.82, 42.17, 1.221, 10.75, 10.75
19.86, 42.27, 1.221, 10.75, 10.75
19.90, 42.37, 1.221, 10.75, 10.75
19.93, 42.47, 1.221, 10.75, 10.75
19.97, 42.57, 1.221, 10.75, 10.75
20.01, 42.67, 1.221, 10.75, 10.75
20.04, 42.77, 1.221, 10.75, 10.75
20.08, 42.88, 1.221, 10.75, 10.75
20.12, 42.98, 1.221, 10.75, 10.75
20.15, 43.08, 1.221, 10.75, 10.75
20.19, 43.18, 1.221, 10.75, 10.75
20.23, 43.28, 1.221, 10.75, 10.75
20.27, 43.38, 1.221, 10.75, 10.75
20.30, 43.48, 1.221, 10.75, 10.75
20.34, 43.58, 1.221, 10.75, 10.75
20.38, 43.68, 1.221, 10.75, 10.75
20.41, 43.78, 1.221, 10.75, 10.75
20.45, 43.89, 1.221, 10.75, 10.75
20.49, 43.99, 1.221, 10.75, 10.75
20.52, 44.09, 1.221, 10.75, 10.75
20.56, 44.19, 1.221, 10.75, 10.75
20.60, 44.29, 1.221, 10.75, 10.75
20.63, 44.39, 1.221, 10.75, 10.75
20.67, 44.49, 1.221, 10.75, 10.75
20.71, 44.59, 1.221, 10.75, 10.75
20.75, 44.70, 1.211, 11.73, 10.75
20.79, 44.80, 1.201, 11.73, 10.75
20.83, 44.91, 1.192, 11.73, 10.75
20.87, 45.01, 1.182, 11.73, 10.75
20.91, 45.11, 1.172, 11.73, 10.75
20.96, 45.22, 1.162, 11.73, 10.75
21.00, 45.32, 1.152, 11.73, 10.75
21.05, 45.42, 1.143, 11.73, 10.75
21.10, 45.52, 1.133, 11.73, 10.75
21.14, 45.62, 1.123, 11.73, 10.75
21.19, 45.72, 1.113, 11.73, 10.75
21.24, 45.82, 1.104, 11.73, 10.75
21.29, 45.92, 1.094, 11.73, 10.75
21.35, 46.02, 1.084, 11.73, 10.75
21.40, 46.12, 1.074, 11.73, 10.75
21.46, 46.22, 1.074, 11.73, 11.73
21.51, 46.33, 1.074, 11.73, 11.73
21.57, 46.43, 1.074, 11.73, 11.73
21.62, 46.53, 1.074, 11.73, 11.73
21.68, 46.64, 1.074, 11.73, 11.73
21.74, 46.74, 1.074, 11.73, 11.73
21.79, 46.84, 1.074, 11.73, 11.73
21.85, 46.95, 1.074, 11.73, 11.73
21.90, 47.05, 1.074, 11.73, 11.73
21.96, 47.15, 1.074, 11.73, 11.73
22.01, 47.26, 1.074, 11.73, 11.73
22.07, 47.36, 1.074, 11.73, 11.73
22.13, 47.46, 1.074, 11.73, 11.73
22.18, 47.57, 1.074, 11.73, 11.73
22.24, 47.67, 1.074, 11.73, 11.73
22.29, 47.77, 1.074, 11.73, 11.73
22.35, 47.87, 1.074, 11.73, 11.73
22.41, 47.98, 1.074, 11.73, 11.73
22.46, 48.08, 1.074, 11.73, 11.73
22.52, 48.18, 1.074, 11.73, 11.73
22.57, 48.29, 1.074, 11.73, 11.73
22.63, 48.39, 1.074, 11.73, 11.73
22.69, 48.49, 1.074, 11.73, 11.73
22.74, 48.60, 1.074, 11.73, 11.73
22.80, 48.70, 1.074, 11.73, 11.73
22.85, 48.80, 1.074, 11.73, 11.73
22.91, 48.91, 1.074, 11.73, 11.73
22.96, 49.01, 1.074, 11.73, 11.73
23.02, 49.11, 1.074, 11.73, 11.73
23.08, 49.22, 1.074, 11.73, 11.73
23.13, 49.32, 1.074, 11.73, 11.73
23.19, 49.42, 1.074, 11.73, 11.73
23.24, 49.53, 1.074, 11.73, 11.73
23.30, 49.63, 1.074, 11.73, 11.73
23.36, 49.73, 1.074, 11.73, 11.73
23.41, 49.83, 1.074, 11.73, 11.73
23.47, 49.94, 1.074, 11.73, 11.73
23.52, 50.04, 1.074, 11.73, 11.73
23.58, 50.14, 1.074, 11.73, 11.73
23.64, 50.25, 1.074, 11.73, 11.73
23.69, 50.35, 1.074, 11.73, 11.73
23.75, 50.45, 1.074, 11.73, 11.73
23.80, 50.56, 1.074, 11.73, 11.73
23.86, 50.66, 1.074, 11.73, 11.73
23.91, 50.76, 1.074, 11.73, 11.73
23.97, 50.87, 1.084, 11.73, 12.71
24.03, 50.98, 1.094, 11.73, 12.71
24.08, 51.09, 1.104, 11.73, 12.71
24.14, 51.20, 1.113, 11.73, 12.71
24.19, 51.31, 1.123, 11.73, 12.71
24.24, 51.42, 1.133, 11.73, 12.71
24.30, 51.53, 1.143, 11.73, 12.71
24.35, 51.64, 1.152, 11.73, 12.71
24.40, 51.76, 1.162, 11.73, 12.71
24.44, 51.87, 1.172, 11.73, 12.71
24.49, 51.98, 1.182, 11.73, 12.71
24.54, 52.10, 1.192, 11.73, 12.71
24.58, 52.21, 1.201, 11.73, 12.71
24.62, 52.32, 1.211, 11.73, 12.71
24.67, 52.44, 1.221, 11.73, 12.71
24.71, 52.56, 1.221, 12.71, 12.71
24.75, 52.68, 1.221, 12.71, 12.71
24.80, 52.80, 1.221, 12.71, 12.71
24.84, 52.92, 1.221, 12.71, 12.71
24.88, 53.04, 1.221, 12.71, 12.71
24.93, 53.16, 1.221, 12.71, 12.71
24.97, 53.28, 1.221, 12.71, 12.71
